workflowId,normalization,classifier,n_estimators,criterion,max_depth,fairness_method,random_state,training_time_seconds,test_AUC_ROC,test_Accuracy,test_Precision,test_Recall,test_F1_Score,test_Log_Loss,test_Matthews_Corrcoef,test_Cohen_Kappa,test_Balanced_Accuracy,test_True_Positives,test_True_Negatives,test_False_Positives,test_False_Negatives,test_Specificity,test_Sensitivity,test_Statistical_Parity,test_Disparate_Impact,test_Equal_Opportunity,test_Equalized_Odds,test_Predictive_Equality,test_Treatment_Equality,test_Equal_Negative_Predictive_Value,test_Conditional_Statistical_Parity,test_Conditional_Use_Accuracy_Equality,test_Overall_Accuracy_Equality,test_Test_Fairness,test_Well_Calibration,test_Balance_for_Positive_Class,test_Balance_for_Negative_Class,train_Accuracy,train_F1_Score,train_AUC_ROC,train_Precision,train_Recall,overfitting_Accuracy_diff,overfitting_F1_diff,overfitting_AUC_diff,learning_curve_train_score,learning_curve_test_score,system/cpu_utilization_percentage,system/system_memory_usage_megabytes,system/system_memory_usage_percentage,system/disk_usage_megabytes,system/network_receive_megabytes,system/network_transmit_megabytes
183,robust,random_forest,50,log_loss,3,None,42,0.06344819068908691,0.9948520408163265,0.9876923076923076,0.9862792574656981,0.9975510204081632,0.9918831168831169,0.10294600876424137,0.9667079884461516,0.9664412205069957,0.9775255102040816,1222,383,17,3,0.9575,0.9975510204081632,0.2624615384615384,0.31154156577885395,0.04005102040816322,0.04005102040816324,0.04005102040816327,0.7,0.49222797927461137,0.00594872180891326,0.9725585149313962,0.01016679748822602,0.7726443178491664,0.020569029134413563,0.9975510204081632,0.9575,0.9867610837438424,0.991272579663081,0.9972536107046835,0.9854721549636803,0.9971416904859126,-0.0009312239484652318,-0.0006105372200359005,0.002401569888357047,0.9878367975365666,0.9836818836337528,18.9,8467.234375,66.8,415376.265625,4238.935546875,1242.9013671875
184,robust,random_forest,50,log_loss,10,balanced_subsample,42,0.12837600708007812,0.9967795918367347,0.9950769230769231,0.9959250203748982,0.9975510204081632,0.9967373572593801,0.06974362741296775,0.9867177660703162,0.986712321766239,0.9925255102040816,1222,395,5,3,0.9875,0.9975510204081632,0.2550769230769231,0.3243683781581092,0.010051020408163192,0.010051020408163237,0.010051020408163266,0.25,0.49246231155778897,0.0034627088171091946,0.9918500407497963,0.002551412872841441,0.9402074568325868,0.006006073040851275,0.9975510204081632,0.9875,1.0,1.0,1.0,1.0,1.0,0.004923076923076919,0.0032626427406199365,0.003220408163265298,0.9996920708237106,0.9926116894207175,15.0,8498.796875,67.0,415376.26953125,4238.9404296875,1242.90234375
185,robust,random_forest,50,log_loss,10,balanced,42,0.0881350040435791,0.9967428571428572,0.9950769230769231,0.9959250203748982,0.9975510204081632,0.9967373572593801,0.07082275054068773,0.9867177660703162,0.986712321766239,0.9925255102040816,1222,395,5,3,0.9875,0.9975510204081632,0.2550769230769231,0.3243683781581092,0.010051020408163192,0.010051020408163237,0.010051020408163266,0.25,0.49246231155778897,0.0034627088171091946,0.9918500407497963,0.002551412872841441,0.9399247641887617,0.00648422093411375,0.9975510204081632,0.9875,1.0,1.0,1.0,1.0,1.0,0.004923076923076919,0.0032626427406199365,0.0032571428571428473,0.9998460354118553,0.9919955464755542,7.5,8332.59375,66.0,415376.26953125,4238.9404296875,1242.90234375
186,robust,random_forest,50,log_loss,10,None,42,0.09367871284484863,0.9970244897959183,0.9938461538461538,0.9951100244498777,0.996734693877551,0.9959216965742251,0.05640602404399854,0.9833958281827847,0.9833904022077988,0.9908673469387754,1221,394,6,4,0.985,0.996734693877551,0.2550769230769231,0.3243683781581092,0.011734693877550995,0.011734693877551008,0.011734693877551019,0.2,0.48994974874371855,0.005160275706159179,0.9902200488997555,0.002978806907378395,0.937005983892426,0.006580214925962176,0.996734693877551,0.985,1.0,1.0,1.0,1.0,1.0,0.006153846153846176,0.004078303425774865,0.0029755102040817105,0.9996920708237106,0.9938431219274634,10.5,8333.546875,66.0,415376.26953125,4238.94140625,1242.904296875
187,robust,random_forest,50,log_loss,20,balanced_subsample,42,0.11051416397094727,0.9967836734693878,0.9956923076923077,0.9967373572593801,0.9975510204081632,0.9971440228478172,0.0696036776631568,0.9883844386665899,0.988383077590829,0.9937755102040816,1222,396,4,3,0.99,0.9975510204081632,0.2544615384615385,0.3254486133768352,0.007551020408163245,0.0075510204081632535,0.007551020408163266,0.14285714285714285,0.49248120300751874,0.004256154251861322,0.9934747145187601,0.0019167974882260408,0.9408622448979592,0.005940430769230769,0.9975510204081632,0.99,1.0,1.0,1.0,1.0,1.0,0.004307692307692346,0.002855977152182776,0.0032163265306122124,0.9996920708237106,0.9929194764321055,11.6,8440.875,66.6,415376.2734375,4238.9423828125,1242.904296875
188,robust,random_forest,50,log_loss,20,balanced,42,0.09116911888122559,0.9967744897959184,0.9938461538461538,0.9951100244498777,0.996734693877551,0.9959216965742251,0.07098099183820739,0.9833958281827847,0.9833904022077988,0.9908673469387754,1221,394,6,4,0.985,0.996734693877551,0.2550769230769231,0.3243683781581092,0.011734693877550995,0.011734693877551008,0.011734693877551019,0.2,0.48994974874371855,0.005160275706159179,0.9902200488997555,0.002978806907378395,0.9393806122448979,0.0065824,0.996734693877551,0.985,1.0,1.0,1.0,1.0,1.0,0.006153846153846176,0.004078303425774865,0.003225510204081572,0.9996920708237106,0.9919955464755542,9.0,8421.40625,66.5,415376.2734375,4238.9423828125,1242.904296875
189,robust,random_forest,50,log_loss,20,None,42,0.09703397750854492,0.9967704081632652,0.9944615384615385,0.995114006514658,0.9975510204081632,0.9963310232368529,0.0717106619383952,0.9850509954968912,0.9850387458121276,0.9912755102040816,1222,394,6,3,0.985,0.9975510204081632,0.25569230769230766,0.3232899022801303,0.01255102040816325,0.012551020408163263,0.012551020408163265,0.3333333333333333,0.4924433249370277,0.002670681577630285,0.990228013029316,0.003186028257456952,0.9379846938775511,0.0065107692307692306,0.9975510204081632,0.985,1.0,1.0,1.0,1.0,1.0,0.005538461538461492,0.003668976763147147,0.0032295918367347687,0.9998460354118553,0.9941509089388516,14.8,8431.15625,66.6,415376.2734375,4238.9423828125,1242.904296875
190,robust,random_forest,100,gini,3,balanced_subsample,42,0.14145302772521973,0.9948255102040817,0.9852307692307692,0.994238683127572,0.9861224489795918,0.9901639344262295,0.11602086263830405,0.9606661823418633,0.9605363015431319,0.9843112244897959,1208,393,7,17,0.9825,0.9861224489795918,0.24769230769230766,0.3374485596707819,0.0036224489795917414,0.003622448979591783,0.0036224489795918385,0.4166666666666667,0.4585365853658536,0.0357020977617184,0.988477366255144,0.0009195447409733326,0.8012984864789574,0.021868936161608767,0.9861224489795918,0.9825,0.9892241379310345,0.9928439991821714,0.9975188462916335,0.9942669942669943,0.9914250714577378,0.003993368700265232,0.0026800647559418467,0.0026933360875517343,0.9901462663587375,0.9876853904713464,17.7,8333.5625,66.0,415376.3125,4238.9423828125,1242.904296875
191,robust,random_forest,100,gini,3,balanced,42,0.11919093132019043,0.9949010204081633,0.9852307692307692,0.994238683127572,0.9861224489795918,0.9901639344262295,0.11557875290054143,0.9606661823418633,0.9605363015431319,0.9843112244897959,1208,393,7,17,0.9825,0.9861224489795918,0.24769230769230766,0.3374485596707819,0.0036224489795917414,0.003622448979591783,0.0036224489795918385,0.4166666666666667,0.4585365853658536,0.0357020977617184,0.988477366255144,0.0009195447409733326,0.8016223831176882,0.021721255330608126,0.9861224489795918,0.9825,0.9892241379310345,0.9928439991821714,0.9975627966971782,0.9942669942669943,0.9914250714577378,0.003993368700265232,0.0026800647559418467,0.002661776289014872,0.9903002309468821,0.9883012489553162,0.0,8558.09375,67.2,415376.3125,4238.943359375,1242.904296875
192,robust,random_forest,100,gini,3,None,42,0.11925816535949707,0.9953530612244897,0.9889230769230769,0.9870863599677159,0.9983673469387755,0.9926948051948052,0.10032981800378796,0.9700647927225018,0.9697970984562961,0.9791836734693877,1223,384,16,2,0.96,0.9983673469387755,0.2624615384615384,0.31154156577885395,0.038367346938775526,0.03836734693877556,0.03836734693877551,0.7777777777777778,0.4948186528497409,0.007732292882025038,0.9741727199354318,0.009739403453689177,0.7769058980478042,0.01955747796781966,0.9983673469387755,0.96,0.9879926108374384,0.9920844327176781,0.9969055848189167,0.9862792574656981,0.9979583503470805,-0.000930466085638515,-0.0006103724771271413,0.0015525235944269244,0.9872209391839877,0.9852213876130804,0.0,8545.828125,67.1,415376.3125,4238.9482421875,1242.912109375
193,robust,random_forest,100,gini,10,balanced_subsample,42,0.2298450469970703,0.9972459183673469,0.9938461538461538,0.9943043124491456,0.9975510204081632,0.9959250203748982,0.05325387649715367,0.9833841197973131,0.9833623425821645,0.9900255102040816,1222,393,7,3,0.9825,0.9975510204081632,0.25630769230769235,0.32221318144833194,0.015051020408163196,0.015051020408163238,0.015051020408163267,0.4,0.49242424242424243,0.001880070024903202,0.9886086248982913,0.003820643642072241,0.9341743873016811,0.006484986592926959,0.9975510204081632,0.9825,0.999692118226601,0.9997958767095325,0.9999999999999999,0.9995918367346939,1.0,0.005845964380447155,0.003870856334634354,0.002754081632653005,0.9996920708237106,0.9919961153979413,15.3,8399.71875,66.4,415376.32421875,4238.94921875,1242.9130859375
194,robust,random_forest,100,gini,10,balanced,42,0.19668102264404297,0.9968061224489797,0.9944615384615385,0.995114006514658,0.9975510204081632,0.9963310232368529,0.054497866411575696,0.9850509954968912,0.9850387458121276,0.9912755102040816,1222,394,6,3,0.985,0.9975510204081632,0.25569230769230766,0.3232899022801303,0.01255102040816325,0.012551020408163263,0.012551020408163265,0.3333333333333333,0.4924433249370277,0.002670681577630285,0.990228013029316,0.003186028257456952,0.9338103586071983,0.006642808647528153,0.9975510204081632,0.985,0.999692118226601,0.9997958767095325,1.0,0.9995918367346939,1.0,0.005230579765062471,0.003464853472679663,0.0031938775510202966,0.9996920708237106,0.9919958309367477,16.7,8361.546875,66.2,415376.32421875,4238.94921875,1242.9130859375
195,robust,random_forest,100,gini,10,None,42,0.2068500518798828,0.9974897959183674,0.9950769230769231,0.9951179820992677,0.9983673469387755,0.9967400162999185,0.036655674688295045,0.986711724971285,0.9866898740657315,0.9916836734693877,1223,394,6,2,0.985,0.9983673469387755,0.25630769230769235,0.32221318144833194,0.013367346938775504,0.013367346938775518,0.01336734693877551,0.5,0.4949494949494949,0.00016848714977280022,0.9902359641985354,0.003393249607535398,0.9326561154703822,0.0066810420829058964,0.9983673469387755,0.985,0.9990763546798029,0.9993878800244848,1.0,0.9987765089722676,1.0,0.003999431602879855,0.0026478637245662684,0.0025102040816326054,0.9992301770592764,0.9932272634434938,19.3,8477.34375,66.8,415376.32421875,4238.9501953125,1242.9130859375
196,robust,random_forest,100,gini,20,balanced_subsample,42,0.230086088180542,0.9974989795918368,0.9938461538461538,0.9943043124491456,0.9975510204081632,0.9959250203748982,0.053654594917859386,0.9833841197973131,0.9833623425821645,0.9900255102040816,1222,393,7,3,0.9825,0.9975510204081632,0.25630769230769235,0.32221318144833194,0.015051020408163196,0.015051020408163238,0.015051020408163267,0.4,0.49242424242424243,0.001880070024903202,0.9886086248982913,0.003820643642072241,0.9329811224489798,0.006706153846153845,0.9975510204081632,0.9825,0.999692118226601,0.9997958767095325,1.0,0.9995918367346939,1.0,0.005845964380447155,0.003870856334634354,0.002501020408163246,0.9996920708237106,0.9916883283865531,17.9,8381.40625,66.3,415376.328125,4239.69921875,1242.9306640625
197,robust,random_forest,100,gini,20,balanced,42,0.1968669891357422,0.9965234693877552,0.9950769230769231,0.9959250203748982,0.9975510204081632,0.9967373572593801,0.07303164306984937,0.9867177660703162,0.986712321766239,0.9925255102040816,1222,395,5,3,0.9875,0.9975510204081632,0.2550769230769231,0.3243683781581092,0.010051020408163192,0.010051020408163237,0.010051020408163266,0.25,0.49246231155778897,0.0034627088171091946,0.9918500407497963,0.002551412872841441,0.9328770408163264,0.006729292307692308,0.9975510204081632,0.9875,0.999692118226601,0.9997958767095325,1.0,0.9995918367346939,1.0,0.004615195149677898,0.0030585194501524526,0.0034765306122448436,0.9996920708237106,0.9926114049595239,16.7,8473.171875,66.8,415376.3359375,4239.701171875,1242.9365234375
198,robust,random_forest,100,gini,20,None,42,0.2084331512451172,0.997565306122449,0.9944615384615385,0.995114006514658,0.9975510204081632,0.9963310232368529,0.053278833638193315,0.9850509954968912,0.9850387458121276,0.9912755102040816,1222,394,6,3,0.985,0.9975510204081632,0.25569230769230766,0.3232899022801303,0.01255102040816325,0.012551020408163263,0.012551020408163265,0.3333333333333333,0.4924433249370277,0.002670681577630285,0.990228013029316,0.003186028257456952,0.9349566326530614,0.006533907692307693,0.9975510204081632,0.985,0.999692118226601,0.9997958767095325,1.0,0.9995918367346939,1.0,0.005230579765062471,0.003464853472679663,0.0024346938775510196,0.9996920708237106,0.9929194764321055,0.0,8461.234375,66.7,415376.34375,4239.701171875,1242.9375
199,robust,random_forest,100,entropy,3,balanced_subsample,42,0.1579761505126953,0.9948295918367347,0.9833846153846154,0.9950413223140496,0.9828571428571429,0.988911704312115,0.11780126077961574,0.956076329392801,0.955787882604862,0.9839285714285715,1204,394,6,21,0.985,0.9828571428571429,0.24461538461538457,0.34297520661157027,0.002142857142857113,0.002142857142857127,0.0021428571428571443,0.5555555555555556,0.4493975903614458,0.04564373195260385,0.9900826446280993,0.0005439560439560731,0.7973589159268327,0.022580962042967723,0.9828571428571429,0.985,0.9883004926108374,0.9922258592471358,0.9974840948081795,0.994259942599426,0.9902000816659862,0.0049158772262219985,0.003314154935020852,0.002654502971444761,0.988760585065435,0.9864539579646006,12.3,8412.296875,66.4,415376.34375,4239.701171875,1242.9375
200,robust,random_forest,100,entropy,3,balanced,42,0.12533092498779297,0.9948479591836735,0.9833846153846154,0.9950413223140496,0.9828571428571429,0.988911704312115,0.11719321152066509,0.956076329392801,0.955787882604862,0.9839285714285715,1204,394,6,21,0.985,0.9828571428571429,0.24461538461538457,0.34297520661157027,0.002142857142857113,0.002142857142857127,0.0021428571428571443,0.5555555555555556,0.4493975903614458,0.04564373195260385,0.9900826446280993,0.0005439560439560731,0.7987480857918438,0.02250199354100368,0.9828571428571429,0.985,0.9879926108374384,0.9920196439533456,0.9974973821400883,0.9942575881870386,0.9897917517354022,0.004607995452822977,0.0031079396412306837,0.002649422956414793,0.9889145496535797,0.9870698164485704,0.0,8411.96875,66.4,415376.34375,4239.703125,1242.9453125
201,robust,random_forest,100,entropy,3,None,42,0.11452078819274902,0.9949602040816325,0.9883076923076923,0.9870759289176091,0.9975510204081632,0.9922858302882663,0.10124357687364338,0.9683763146774074,0.9681462949111449,0.9787755102040816,1222,384,16,3,0.96,0.9975510204081632,0.26184615384615384,0.3126009693053312,0.03755102040816327,0.037551020408163306,0.037551020408163265,0.6842105263157895,0.49224806201550386,0.005172133097894771,0.9741518578352182,0.009532182103610731,0.7764008053623396,0.02014843716617831,0.9975510204081632,0.96,0.9886083743842364,0.9924812030075187,0.9970384581380052,0.9878640776699029,0.9971416904859126,0.00030068207654410095,0.00019537271925240685,0.0020782540563726304,0.9889145496535797,0.9864533890422135,9.7,8420.25,66.5,415376.34375,4240.0498046875,1242.955078125
202,robust,random_forest,100,entropy,10,balanced_subsample,42,0.20994925498962402,0.9965357142857143,0.9950769230769231,0.9959250203748982,0.9975510204081632,0.9967373572593801,0.07019613237036564,0.9867177660703162,0.986712321766239,0.9925255102040816,1222,395,5,3,0.9875,0.9975510204081632,0.2550769230769231,0.3243683781581092,0.010051020408163192,0.010051020408163237,0.010051020408163266,0.25,0.49246231155778897,0.0034627088171091946,0.9918500407497963,0.002551412872841441,0.9400967604206103,0.006075581626097514,0.9975510204081632,0.9875,1.0,1.0,1.0,1.0,1.0,0.004923076923076919,0.0032626427406199365,0.0034642857142856975,0.9996920708237106,0.9929194764321055,10.9,8428.53125,66.6,415376.34765625,4240.0546875,1242.9599609375
203,robust,random_forest,100,entropy,10,balanced,42,0.18398213386535645,0.9962061224489795,0.9944615384615385,0.995114006514658,0.9975510204081632,0.9963310232368529,0.07062408767049137,0.9850509954968912,0.9850387458121276,0.9912755102040816,1222,394,6,3,0.985,0.9975510204081632,0.25569230769230766,0.3232899022801303,0.01255102040816325,0.012551020408163263,0.012551020408163265,0.3333333333333333,0.4924433249370277,0.002670681577630285,0.990228013029316,0.003186028257456952,0.9394648614183473,0.006178689283947919,0.9975510204081632,0.985,0.999692118226601,0.9997958767095325,1.0,0.9995918367346939,1.0,0.005230579765062471,0.003464853472679663,0.0037938775510204525,0.9996920708237106,0.9926116894207175,12.2,8325.515625,66.0,415376.34765625,4240.0556640625,1242.9599609375
204,robust,random_forest,100,entropy,10,None,42,0.18082189559936523,0.996784693877551,0.9944615384615385,0.995114006514658,0.9975510204081632,0.9963310232368529,0.05642099024660318,0.9850509954968912,0.9850387458121276,0.9912755102040816,1222,394,6,3,0.985,0.9975510204081632,0.25569230769230766,0.3232899022801303,0.01255102040816325,0.012551020408163263,0.012551020408163265,0.3333333333333333,0.4924433249370277,0.002670681577630285,0.990228013029316,0.003186028257456952,0.9381142662416455,0.006316804757175757,0.9975510204081632,0.985,1.0,1.0,1.0,1.0,1.0,0.005538461538461492,0.003668976763147147,0.0032153061224490243,0.9996920708237106,0.993535050454882,13.7,8399.796875,66.4,415376.34765625,4240.0771484375,1242.98828125
205,robust,random_forest,100,entropy,20,balanced_subsample,42,0.21445989608764648,0.9966091836734694,0.9950769230769231,0.9959250203748982,0.9975510204081632,0.9967373572593801,0.07019518587431764,0.9867177660703162,0.986712321766239,0.9925255102040816,1222,395,5,3,0.9875,0.9975510204081632,0.2550769230769231,0.3243683781581092,0.010051020408163192,0.010051020408163237,0.010051020408163266,0.25,0.49246231155778897,0.0034627088171091946,0.9918500407497963,0.002551412872841441,0.9403739795918369,0.006077415384615384,0.9975510204081632,0.9875,1.0,1.0,1.0,1.0,1.0,0.004923076923076919,0.0032626427406199365,0.003390816326530599,0.9996920708237106,0.9929194764321055,12.2,8394.75,66.4,415376.34765625,4240.0791015625,1242.9892578125
206,robust,random_forest,100,entropy,20,balanced,42,0.18052101135253906,0.9965969387755101,0.9944615384615385,0.995114006514658,0.9975510204081632,0.9963310232368529,0.070469881163414,0.9850509954968912,0.9850387458121276,0.9912755102040816,1222,394,6,3,0.985,0.9975510204081632,0.25569230769230766,0.3232899022801303,0.01255102040816325,0.012551020408163263,0.012551020408163265,0.3333333333333333,0.4924433249370277,0.002670681577630285,0.990228013029316,0.003186028257456952,0.9396071428571429,0.006172923076923078,0.9975510204081632,0.985,0.999692118226601,0.9997958767095325,1.0,0.9995918367346939,1.0,0.005230579765062471,0.003464853472679663,0.003403061224489856,0.9996920708237106,0.9929194764321055,10.8,8311.578125,65.9,415376.34765625,4240.0791015625,1242.9892578125
207,robust,random_forest,100,entropy,20,None,42,0.17872118949890137,0.9975867346938776,0.9944615384615385,0.995114006514658,0.9975510204081632,0.9963310232368529,0.05176187146236614,0.9850509954968912,0.9850387458121276,0.9912755102040816,1222,394,6,3,0.985,0.9975510204081632,0.25569230769230766,0.3232899022801303,0.01255102040816325,0.012551020408163263,0.012551020408163265,0.3333333333333333,0.4924433249370277,0.002670681577630285,0.990228013029316,0.003186028257456952,0.9394178571428573,0.006198030769230769,0.9975510204081632,0.985,1.0,1.0,1.0,1.0,1.0,0.005538461538461492,0.003668976763147147,0.002413265306122403,0.9996920708237106,0.99384283746627,15.7,8516.671875,67.0,415376.34765625,4240.0791015625,1242.9892578125
208,robust,random_forest,100,log_loss,3,balanced_subsample,42,0.158339262008667,0.9948295918367347,0.9833846153846154,0.9950413223140496,0.9828571428571429,0.988911704312115,0.11780126077961574,0.956076329392801,0.955787882604862,0.9839285714285715,1204,394,6,21,0.985,0.9828571428571429,0.24461538461538457,0.34297520661157027,0.002142857142857113,0.002142857142857127,0.0021428571428571443,0.5555555555555556,0.4493975903614458,0.04564373195260385,0.9900826446280993,0.0005439560439560731,0.7973589159268327,0.022580962042967723,0.9828571428571429,0.985,0.9883004926108374,0.9922258592471358,0.9974840948081795,0.994259942599426,0.9902000816659862,0.0049158772262219985,0.003314154935020852,0.002654502971444761,0.988760585065435,0.9864539579646006,16.4,8465.859375,66.8,415376.34765625,4240.0791015625,1242.9892578125
209,robust,random_forest,100,log_loss,3,balanced,42,0.1244649887084961,0.9948479591836735,0.9833846153846154,0.9950413223140496,0.9828571428571429,0.988911704312115,0.11719321152066509,0.956076329392801,0.955787882604862,0.9839285714285715,1204,394,6,21,0.985,0.9828571428571429,0.24461538461538457,0.34297520661157027,0.002142857142857113,0.002142857142857127,0.0021428571428571443,0.5555555555555556,0.4493975903614458,0.04564373195260385,0.9900826446280993,0.0005439560439560731,0.7987480857918438,0.02250199354100368,0.9828571428571429,0.985,0.9879926108374384,0.9920196439533456,0.9974973821400883,0.9942575881870386,0.9897917517354022,0.004607995452822977,0.0031079396412306837,0.002649422956414793,0.9889145496535797,0.9870698164485704,21.9,8389.015625,66.3,415376.34765625,4240.5419921875,1242.998046875
210,robust,random_forest,100,log_loss,3,None,42,0.1235201358795166,0.9949602040816325,0.9883076923076923,0.9870759289176091,0.9975510204081632,0.9922858302882663,0.10124357687364338,0.9683763146774074,0.9681462949111449,0.9787755102040816,1222,384,16,3,0.96,0.9975510204081632,0.26184615384615384,0.3126009693053312,0.03755102040816327,0.037551020408163306,0.037551020408163265,0.6842105263157895,0.49224806201550386,0.005172133097894771,0.9741518578352182,0.009532182103610731,0.7764008053623396,0.02014843716617831,0.9975510204081632,0.96,0.9886083743842364,0.9924812030075187,0.9970384581380052,0.9878640776699029,0.9971416904859126,0.00030068207654410095,0.00019537271925240685,0.0020782540563726304,0.9889145496535797,0.9864533890422135,16.8,8450.46875,66.6,415376.3515625,4240.54296875,1242.998046875
211,robust,random_forest,100,log_loss,10,balanced_subsample,42,0.2144942283630371,0.9965357142857143,0.9950769230769231,0.9959250203748982,0.9975510204081632,0.9967373572593801,0.07019613237036564,0.9867177660703162,0.986712321766239,0.9925255102040816,1222,395,5,3,0.9875,0.9975510204081632,0.2550769230769231,0.3243683781581092,0.010051020408163192,0.010051020408163237,0.010051020408163266,0.25,0.49246231155778897,0.0034627088171091946,0.9918500407497963,0.002551412872841441,0.9400967604206103,0.006075581626097514,0.9975510204081632,0.9875,1.0,1.0,1.0,1.0,1.0,0.004923076923076919,0.0032626427406199365,0.0034642857142856975,0.9996920708237106,0.9929194764321055,14.9,8439.46875,66.6,415376.35546875,4240.5498046875,1243.005859375
212,robust,random_forest,100,log_loss,10,balanced,42,0.17792391777038574,0.9962061224489795,0.9944615384615385,0.995114006514658,0.9975510204081632,0.9963310232368529,0.07062408767049137,0.9850509954968912,0.9850387458121276,0.9912755102040816,1222,394,6,3,0.985,0.9975510204081632,0.25569230769230766,0.3232899022801303,0.01255102040816325,0.012551020408163263,0.012551020408163265,0.3333333333333333,0.4924433249370277,0.002670681577630285,0.990228013029316,0.003186028257456952,0.9394648614183473,0.006178689283947919,0.9975510204081632,0.985,0.999692118226601,0.9997958767095325,1.0,0.9995918367346939,1.0,0.005230579765062471,0.003464853472679663,0.0037938775510204525,0.9996920708237106,0.9926116894207175,16.1,8379.140625,66.3,415376.35546875,4240.5498046875,1243.005859375
213,robust,random_forest,100,log_loss,10,None,42,0.17247414588928223,0.996784693877551,0.9944615384615385,0.995114006514658,0.9975510204081632,0.9963310232368529,0.05642099024660318,0.9850509954968912,0.9850387458121276,0.9912755102040816,1222,394,6,3,0.985,0.9975510204081632,0.25569230769230766,0.3232899022801303,0.01255102040816325,0.012551020408163263,0.012551020408163265,0.3333333333333333,0.4924433249370277,0.002670681577630285,0.990228013029316,0.003186028257456952,0.9381142662416455,0.006316804757175757,0.9975510204081632,0.985,1.0,1.0,1.0,1.0,1.0,0.005538461538461492,0.003668976763147147,0.0032153061224490243,0.9996920708237106,0.993535050454882,15.2,8427.671875,66.5,415376.35546875,4240.5498046875,1243.005859375
214,robust,random_forest,100,log_loss,20,balanced_subsample,42,0.21539998054504395,0.9966091836734694,0.9950769230769231,0.9959250203748982,0.9975510204081632,0.9967373572593801,0.07019518587431764,0.9867177660703162,0.986712321766239,0.9925255102040816,1222,395,5,3,0.9875,0.9975510204081632,0.2550769230769231,0.3243683781581092,0.010051020408163192,0.010051020408163237,0.010051020408163266,0.25,0.49246231155778897,0.0034627088171091946,0.9918500407497963,0.002551412872841441,0.9403739795918369,0.006077415384615384,0.9975510204081632,0.9875,1.0,1.0,1.0,1.0,1.0,0.004923076923076919,0.0032626427406199365,0.003390816326530599,0.9996920708237106,0.9929194764321055,12.6,8420.796875,66.5,415376.359375,4240.5517578125,1243.0146484375
215,robust,random_forest,100,log_loss,20,balanced,42,0.17904305458068848,0.9965969387755101,0.9944615384615385,0.995114006514658,0.9975510204081632,0.9963310232368529,0.070469881163414,0.9850509954968912,0.9850387458121276,0.9912755102040816,1222,394,6,3,0.985,0.9975510204081632,0.25569230769230766,0.3232899022801303,0.01255102040816325,0.012551020408163263,0.012551020408163265,0.3333333333333333,0.4924433249370277,0.002670681577630285,0.990228013029316,0.003186028257456952,0.9396071428571429,0.006172923076923078,0.9975510204081632,0.985,0.999692118226601,0.9997958767095325,1.0,0.9995918367346939,1.0,0.005230579765062471,0.003464853472679663,0.003403061224489856,0.9996920708237106,0.9929194764321055,15.0,8429.0,66.6,415376.359375,4240.5517578125,1243.0146484375
216,robust,random_forest,100,log_loss,20,None,42,0.1720600128173828,0.9975867346938776,0.9944615384615385,0.995114006514658,0.9975510204081632,0.9963310232368529,0.05176187146236614,0.9850509954968912,0.9850387458121276,0.9912755102040816,1222,394,6,3,0.985,0.9975510204081632,0.25569230769230766,0.3232899022801303,0.01255102040816325,0.012551020408163263,0.012551020408163265,0.3333333333333333,0.4924433249370277,0.002670681577630285,0.990228013029316,0.003186028257456952,0.9394178571428573,0.006198030769230769,0.9975510204081632,0.985,1.0,1.0,1.0,1.0,1.0,0.005538461538461492,0.003668976763147147,0.002413265306122403,0.9996920708237106,0.99384283746627,17.9,8480.84375,66.8,415376.359375,4240.552734375,1243.0166015625
217,robust,random_forest,200,gini,3,balanced_subsample,42,0.28842616081237793,0.9951775510204081,0.9852307692307692,0.994238683127572,0.9861224489795918,0.9901639344262295,0.1164685393160811,0.9606661823418633,0.9605363015431319,0.9843112244897959,1208,393,7,17,0.9825,0.9861224489795918,0.24769230769230766,0.3374485596707819,0.0036224489795917414,0.003622448979591783,0.0036224489795918385,0.4166666666666667,0.4585365853658536,0.0357020977617184,0.988477366255144,0.0009195447409733326,0.7978949504876927,0.021572180790900012,0.9861224489795918,0.9825,0.9898399014778325,0.9932529135146186,0.9975229347014515,0.9946764946764947,0.9918334013883218,0.0046091322470632745,0.003088979088389121,0.0023453836810434225,0.990454195535027,0.9870698164485704,15.4,8432.21875,66.6,415376.359375,4240.5537109375,1243.0244140625
218,robust,random_forest,200,gini,3,balanced,42,0.23189878463745117,0.9951285714285715,0.9852307692307692,0.994238683127572,0.9861224489795918,0.9901639344262295,0.11611778731428386,0.9606661823418633,0.9605363015431319,0.9843112244897959,1208,393,7,17,0.9825,0.9861224489795918,0.24769230769230766,0.3374485596707819,0.0036224489795917414,0.003622448979591783,0.0036224489795918385,0.4166666666666667,0.4585365853658536,0.0357020977617184,0.988477366255144,0.0009195447409733326,0.7984058227247058,0.021473605735516405,0.9861224489795918,0.9825,0.9901477832512315,0.9934587080948487,0.9976031697441321,0.9946786737617683,0.9922417313189057,0.004917014020462296,0.0032947736686191886,0.0024745983155606277,0.9903002309468821,0.9873776034599584,18.2,8469.84375,66.8,415376.3828125,4241.7509765625,1243.0380859375
